133604,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12570,24,4030
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12575,-2,4031
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12576,18,4032
133596,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12579,27,4033
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12582,-2,4034
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12583,-2,4035
133603,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12584,24,4036
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12585,-2,4037
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12586,-2,4038
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12589,-2,4039
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12591,-2,4040
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12592,15,4041
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12593,-2,4042
133601,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12594,15,4043
133599,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12599,27,4044
133597,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12600,27,4045
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12616,-2,4046
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12620,-2,4047
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12627,-2,4048
133604,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12628,24,4049
133596,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12630,21,4050
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12631,-2,4051
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12632,-2,4052
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12633,-2,4053
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12634,24,4054
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12635,-2,4055
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12636,-2,4056
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12637,-2,4057
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12639,-2,4058
133604,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12641,27,4059
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12642,-2,4060
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12643,-2,4061
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12645,-2,4062
133603,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12646,27,4063
133601,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12648,21,4064
133596,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12649,27,4065
133596,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12650,24,4066
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12651,-2,4067
133603,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12652,24,4068
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12653,-2,4069
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12655,-2,4070
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12658,-2,4071
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12659,-2,4072
133604,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12660,18,4073
133601,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12661,24,4074
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12662,-2,4075
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12663,27,4076
133602,268,20162,8,Geography,2016-2017-1,7,2017/1/13 0:00,12664,-2,4077
