133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12576,-2,4032,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12579,-2,4033,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12582,-2,4034,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12583,21,4035,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12584,21,4036,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12585,24,4037,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12586,27,4038,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12589,-2,4039,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12591,18,4040,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12592,-2,4041,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12593,30,4042,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12594,12,4043,7,40
133639,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12599,24,4044,7,40
133637,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12600,18,4045,7,40
133637,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12616,15,4046,7,40
133637,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12620,15,4047,7,40
133637,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12627,12,4048,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12628,18,4049,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12630,-2,4050,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12631,9,4051,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12632,18,4052,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12633,-2,4053,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12634,-2,4054,7,40
133636,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12635,24,4055,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12636,9,4056,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12637,-2,4057,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12639,18,4058,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12641,24,4059,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12642,-2,4060,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12643,15,4061,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12645,21,4062,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12646,18,4063,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12648,-2,4064,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12649,-2,4065,7,40
133636,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12650,24,4066,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12651,27,4067,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12652,27,4068,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12653,15,4069,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12655,21,4070,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12658,18,4071,7,40
133643,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12659,21,4072,7,40
133644,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12660,15,4073,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12661,-2,4074,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12662,-2,4075,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12663,-2,4076,7,40
133641,268,20162,4,Physics,2016-2017-1,7,2017/1/13 0:00,12664,21,4077,7,40
