133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12591,88,4040
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12592,72,4041
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12593,108,4042
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12594,78,4043
133659,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12599,118,4044
133657,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12600,100,4045
133657,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12616,96,4046
133657,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12620,122,4047
133657,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12627,114,4048
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12628,112,4049
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12630,114,4050
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12631,112,4051
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12632,102,4052
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12633,104,4053
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12634,92,4054
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12635,104,4055
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12636,108,4056
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12637,70,4057
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12639,110,4058
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12641,106,4059
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12642,96,4060
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12643,120,4061
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12645,82,4062
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12646,100,4063
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12648,96,4064
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12649,120,4065
133656,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12650,124,4066
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12651,130,4067
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12652,98,4068
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12653,116,4069
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12655,96,4070
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12658,112,4071
133663,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12659,90,4072
133664,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12660,104,4073
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12661,80,4074
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12662,118,4075
133662,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12663,108,4076
133661,268,20162,2,Math,2016-2017-1,7,2017/1/13 0:00,12664,102,4077
