133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12584,30,4036
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12585,24,4037
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12586,27,4038
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12589,-2,4039
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12591,21,4040
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12592,-2,4041
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12593,30,4042
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12594,-2,4043
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12599,-2,4044
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12600,-2,4045
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12616,-2,4046
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12620,-2,4047
133617,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12627,27,4048
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12628,21,4049
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12630,-2,4050
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12631,9,4051
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12632,24,4052
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12633,15,4053
133622,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12634,18,4054
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12635,-2,4055
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12636,9,4056
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12637,-2,4057
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12639,12,4058
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12641,-2,4059
133622,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12642,15,4060
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12643,27,4061
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12645,30,4062
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12646,27,4063
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12648,18,4064
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12649,-2,4065
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12650,-2,4066
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12651,30,4067
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12652,24,4068
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12653,27,4069
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12655,24,4070
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12658,15,4071
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12659,24,4072
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12660,15,4073
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12661,12,4074
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12662,-2,4075
133622,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12663,24,4076
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12664,18,4077
