133622,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12846,27,3067,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12847,-2,3068,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12851,18,3069,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12852,-2,3070,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12854,-2,3071,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12856,-2,3072,6,37
133616,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12857,12,3073,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12860,-2,3074,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12871,30,3075,6,37
133623,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12872,-2,3076,6,37
133624,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12873,15,3077,6,37
133621,268,20162,6,Biology,2016-2017-1,7,2017/1/13 0:00,12875,15,3078,6,37
